Year,Value,Units,Bacteria,Topic,ViewBy,ViewBy2
2014,0,"Per 100,000 population",group A Streptococcus,Death rates,Age,<1 year old
2014,0.25,"Per 100,000 population",group A Streptococcus,Death rates,Age,1 years old
2014,0.08,"Per 100,000 population",group A Streptococcus,Death rates,Age,2-4 years old
2014,0.02,"Per 100,000 population",group A Streptococcus,Death rates,Age,5-17 years old
2014,0.08,"Per 100,000 population",group A Streptococcus,Death rates,Age,18-34 years old
2014,0.39,"Per 100,000 population",group A Streptococcus,Death rates,Age,35-49 years old
2014,0.75,"Per 100,000 population",group A Streptococcus,Death rates,Age,50-64 years old
2014,1.8,"Per 100,000 population",group A Streptococcus,Death rates,Age,>=65 years old
2014,42.7,Percent,group A Streptococcus,Syndromes,Cellulitis,
2014,19.6,Percent,group A Streptococcus,Syndromes,Bacteremia without focus,
2014,14.4,Percent,group A Streptococcus,Syndromes,Pneumonia,
2014,7.9,Percent,group A Streptococcus,Syndromes,Necrotizing fasciitis,
2014,2.7,Percent,group A Streptococcus,Syndromes,Streptococcal toxic shock,
2014,0,Percent,group A Streptococcus,Antibiotic resistance,Cefotaxime,
2014,13.1,Percent,group A Streptococcus,Antibiotic resistance,Clindamycin,
2014,14.5,Percent,group A Streptococcus,Antibiotic resistance,Erythromycin,
2014,0,Percent,group A Streptococcus,Antibiotic resistance,Penicillin,
2014,16.3,Percent,group A Streptococcus,Antibiotic resistance,Tetracycline,
2014,0,Percent,group A Streptococcus,Antibiotic resistance,Vancomycin,
2014,1259,Counts,group A Streptococcus,Antibiotic resistance,Number of isolates,
2015,13990,Counts,group A Streptococcus,Number of cases and deaths,ALL,Number of survivals
2015,1550,Counts,group A Streptococcus,Number of cases and deaths,ALL,Number of deaths
2015,15540,Counts,group A Streptococcus,Number of cases and deaths,ALL,Total cases
2015,4.8,"Per 100,000 population",group A Streptococcus,Case rates,Overall,
2015,4.8,"Per 100,000 population",group A Streptococcus,Case rates,Age,Overall
2015,4.4,"Per 100,000 population",group A Streptococcus,Case rates,Age,<1 year old
2015,4.2,"Per 100,000 population",group A Streptococcus,Case rates,Age,1 years old
2015,3.1,"Per 100,000 population",group A Streptococcus,Case rates,Age,2-4 years old
2015,1.5,"Per 100,000 population",group A Streptococcus,Case rates,Age,5-17 years old
2015,2.8,"Per 100,000 population",group A Streptococcus,Case rates,Age,18-34 years old
2015,4.7,"Per 100,000 population",group A Streptococcus,Case rates,Age,35-49 years old
2015,6.8,"Per 100,000 population",group A Streptococcus,Case rates,Age,50-64 years old
2015,10,"Per 100,000 population",group A Streptococcus,Case rates,Age,>=65 years old
2015,4.8,"Per 100,000 population",group A Streptococcus,Case rates,Race,Overall
2015,4.8,"Per 100,000 population",group A Streptococcus,Case rates,Race,White
2015,5,"Per 100,000 population",group A Streptococcus,Case rates,Race,Black
2015,4.5,"Per 100,000 population",group A Streptococcus,Case rates,Race,Other races
2015,4.8,"Per 100,000 population",group A Streptococcus,Case rates,Sex,Overall
2015,5.7,"Per 100,000 population",group A Streptococcus,Case rates,Sex,Male
2015,4.1,"Per 100,000 population",group A Streptococcus,Case rates,Sex,Female
2015,0.47,"Per 100,000 population",group A Streptococcus,Death rates,Overall,
2015,0.47,"Per 100,000 population",group A Streptococcus,Death rates,Age,Overall
2015,0.49,"Per 100,000 population",group A Streptococcus,Death rates,Age,<1 year old
2015,0,"Per 100,000 population",group A Streptococcus,Death rates,Age,1 years old
2015,0,"Per 100,000 population",group A Streptococcus,Death rates,Age,2-4 years old
2015,0.05,"Per 100,000 population",group A Streptococcus,Death rates,Age,5-17 years old
2015,0.11,"Per 100,000 population",group A Streptococcus,Death rates,Age,18-34 years old
2015,0.37,"Per 100,000 population",group A Streptococcus,Death rates,Age,35-49 years old
2015,0.73,"Per 100,000 population",group A Streptococcus,Death rates,Age,50-64 years old
2015,1.54,"Per 100,000 population",group A Streptococcus,Death rates,Age,>=65 years old
2015,38.6,Percent,group A Streptococcus,Syndromes,Cellulitis,
2015,20.7,Percent,group A Streptococcus,Syndromes,Bacteremia without focus,
2015,17.8,Percent,group A Streptococcus,Syndromes,Pneumonia,
2015,7.7,Percent,group A Streptococcus,Syndromes,Necrotizing fasciitis,
2015,4.3,Percent,group A Streptococcus,Syndromes,Streptococcal toxic shock,
2015,0,Percent,group A Streptococcus,Antibiotic resistance,Cefotaxime,
2015,13.1,Percent,group A Streptococcus,Antibiotic resistance,Clindamycin,
2015,14.9,Percent,group A Streptococcus,Antibiotic resistance,Erythromycin,
2015,0,Percent,group A Streptococcus,Antibiotic resistance,Penicillin,
2015,17,Percent,group A Streptococcus,Antibiotic resistance,Tetracycline,
2015,0,Percent,group A Streptococcus,Antibiotic resistance,Vancomycin,
2015,1404,Counts,group A Streptococcus,Antibiotic resistance,Number of isolates,
2016,16650,Counts,group A Streptococcus,Number of cases and deaths,ALL,Number of survivals
2016,1850,Counts,group A Streptococcus,Number of cases and deaths,ALL,Number of deaths
2016,18500,Counts,group A Streptococcus,Number of cases and deaths,ALL,Total cases
2016,5.8,"Per 100,000 population",group A Streptococcus,Case rates,Overall,
2016,5.8,"Per 100,000 population",group A Streptococcus,Case rates,Age,Overall
2016,4.9,"Per 100,000 population",group A Streptococcus,Case rates,Age,<1 year old
2016,5.9,"Per 100,000 population",group A Streptococcus,Case rates,Age,1 years old
2016,2.1,"Per 100,000 population",group A Streptococcus,Case rates,Age,2-4 years old
2016,1.4,"Per 100,000 population",group A Streptococcus,Case rates,Age,5-17 years old
2016,3.7,"Per 100,000 population",group A Streptococcus,Case rates,Age,18-34 years old
2016,5.6,"Per 100,000 population",group A Streptococcus,Case rates,Age,35-49 years old
2016,8.3,"Per 100,000 population",group A Streptococcus,Case rates,Age,50-64 years old
2016,12,"Per 100,000 population",group A Streptococcus,Case rates,Age,>=65 years old
2016,5.8,"Per 100,000 population",group A Streptococcus,Case rates,Race,Overall
2016,5.7,"Per 100,000 population",group A Streptococcus,Case rates,Race,White
2016,6.2,"Per 100,000 population",group A Streptococcus,Case rates,Race,Black
2016,5.7,"Per 100,000 population",group A Streptococcus,Case rates,Race,Other races
2016,5.8,"Per 100,000 population",group A Streptococcus,Case rates,Sex,Overall
2016,6.5,"Per 100,000 population",group A Streptococcus,Case rates,Sex,Male
2016,5,"Per 100,000 population",group A Streptococcus,Case rates,Sex,Female
2016,0.58,"Per 100,000 population",group A Streptococcus,Death rates,Overall,
2016,0.58,"Per 100,000 population",group A Streptococcus,Death rates,Age,Overall
2016,0.49,"Per 100,000 population",group A Streptococcus,Death rates,Age,<1 year old
2016,0.49,"Per 100,000 population",group A Streptococcus,Death rates,Age,1 years old
2016,0.08,"Per 100,000 population",group A Streptococcus,Death rates,Age,2-4 years old
2016,0.04,"Per 100,000 population",group A Streptococcus,Death rates,Age,5-17 years old
2016,0.13,"Per 100,000 population",group A Streptococcus,Death rates,Age,18-34 years old
2016,0.48,"Per 100,000 population",group A Streptococcus,Death rates,Age,35-49 years old
2016,0.83,"Per 100,000 population",group A Streptococcus,Death rates,Age,50-64 years old
2016,1.91,"Per 100,000 population",group A Streptococcus,Death rates,Age,>=65 years old
2016,42.6,Percent,group A Streptococcus,Syndromes,Cellulitis,
2016,21.1,Percent,group A Streptococcus,Syndromes,Bacteremia without focus,
2016,13.6,Percent,group A Streptococcus,Syndromes,Pneumonia,
2016,5.4,Percent,group A Streptococcus,Syndromes,Necrotizing fasciitis,
2016,2.9,Percent,group A Streptococcus,Syndromes,Streptococcal toxic shock,
2016,0,Percent,group A Streptococcus,Antibiotic resistance,Cefotaxime,
2016,14.7,Percent,group A Streptococcus,Antibiotic resistance,Clindamycin,
2016,16,Percent,group A Streptococcus,Antibiotic resistance,Erythromycin,
2016,0,Percent,group A Streptococcus,Antibiotic resistance,Penicillin,
2016,20.1,Percent,group A Streptococcus,Antibiotic resistance,Tetracycline,
2016,0,Percent,group A Streptococcus,Antibiotic resistance,Vancomycin,
2016,1737,Counts,group A Streptococcus,Antibiotic resistance,Number of isolates,
2017,21670,Counts,group A Streptococcus,Number of cases and deaths,ALL,Number of survivals
2017,1980,Counts,group A Streptococcus,Number of cases and deaths,ALL,Number of deaths
2017,23650,Counts,group A Streptococcus,Number of cases and deaths,ALL,Total cases
2017,7.2,"Per 100,000 population",group A Streptococcus,Case rates,Overall,
2017,7.2,"Per 100,000 population",group A Streptococcus,Case rates,Age,Overall
2017,5.7,"Per 100,000 population",group A Streptococcus,Case rates,Age,<1 year old
2017,2.7,"Per 100,000 population",group A Streptococcus,Case rates,Age,1 years old
2017,3.2,"Per 100,000 population",group A Streptococcus,Case rates,Age,2-4 years old
2017,1.6,"Per 100,000 population",group A Streptococcus,Case rates,Age,5-17 years old
2017,4.9,"Per 100,000 population",group A Streptococcus,Case rates,Age,18-34 years old
2017,7.6,"Per 100,000 population",group A Streptococcus,Case rates,Age,35-49 years old
2017,9.5,"Per 100,000 population",group A Streptococcus,Case rates,Age,50-64 years old
2017,15,"Per 100,000 population",group A Streptococcus,Case rates,Age,>=65 years old
2017,7.2,"Per 100,000 population",group A Streptococcus,Case rates,Race,Overall
2017,7.3,"Per 100,000 population",group A Streptococcus,Case rates,Race,White
2017,6.9,"Per 100,000 population",group A Streptococcus,Case rates,Race,Black
2017,6.6,"Per 100,000 population",group A Streptococcus,Case rates,Race,Other races
2017,7.23,"Per 100,000 population",group A Streptococcus,Case rates,Sex,Overall
2017,8.3,"Per 100,000 population",group A Streptococcus,Case rates,Sex,Male
2017,6.2,"Per 100,000 population",group A Streptococcus,Case rates,Sex,Female
2017,0.59,"Per 100,000 population",group A Streptococcus,Death rates,Overall,
2017,0.59,"Per 100,000 population",group A Streptococcus,Death rates,Age,Overall
2017,0.25,"Per 100,000 population",group A Streptococcus,Death rates,Age,<1 year old
2017,0.25,"Per 100,000 population",group A Streptococcus,Death rates,Age,1 years old
2017,0,"Per 100,000 population",group A Streptococcus,Death rates,Age,2-4 years old
2017,0.02,"Per 100,000 population",group A Streptococcus,Death rates,Age,5-17 years old
2017,0.12,"Per 100,000 population",group A Streptococcus,Death rates,Age,18-34 years old
2017,0.38,"Per 100,000 population",group A Streptococcus,Death rates,Age,35-49 years old
2017,0.76,"Per 100,000 population",group A Streptococcus,Death rates,Age,50-64 years old
2017,2.22,"Per 100,000 population",group A Streptococcus,Death rates,Age,>=65 years old
2017,44.5,Percent,group A Streptococcus,Syndromes,Cellulitis,
2017,20.2,Percent,group A Streptococcus,Syndromes,Bacteremia without focus,
2017,12.6,Percent,group A Streptococcus,Syndromes,Pneumonia,
2017,4.9,Percent,group A Streptococcus,Syndromes,Necrotizing fasciitis,
2017,2.4,Percent,group A Streptococcus,Syndromes,Streptococcal toxic shock,
2017,0,Percent,group A Streptococcus,Antibiotic resistance,Cefotaxime,
2017,21.3,Percent,group A Streptococcus,Antibiotic resistance,Clindamycin,
2017,22,Percent,group A Streptococcus,Antibiotic resistance,Erythromycin,
2017,0,Percent,group A Streptococcus,Antibiotic resistance,Penicillin,
2017,25.7,Percent,group A Streptococcus,Antibiotic resistance,Tetracycline,
2017,0,Percent,group A Streptococcus,Antibiotic resistance,Vancomycin,
2017,2177,Counts,group A Streptococcus,Antibiotic resistance,Number of isolates,
2018,22840,Counts,group A Streptococcus,Number of cases and deaths,ALL,Number of survivals
2018,2320,Counts,group A Streptococcus,Number of cases and deaths,ALL,Number of deaths
2018,25160,Counts,group A Streptococcus,Number of cases and deaths,ALL,Total cases
2018,7.6,"Per 100,000 population",group A Streptococcus,Case rates,Overall,
2018,7.6,"Per 100,000 population",group A Streptococcus,Case rates,Age,Overall
2018,5.1,"Per 100,000 population",group A Streptococcus,Case rates,Age,<1 year old
2018,2.3,"Per 100,000 population",group A Streptococcus,Case rates,Age,1 years old
2018,2.7,"Per 100,000 population",group A Streptococcus,Case rates,Age,2-4 years old
2018,1.7,"Per 100,000 population",group A Streptococcus,Case rates,Age,5-17 years old
2018,5.1,"Per 100,000 population",group A Streptococcus,Case rates,Age,18-34 years old
2018,7.3,"Per 100,000 population",group A Streptococcus,Case rates,Age,35-49 years old
2018,10.1,"Per 100,000 population",group A Streptococcus,Case rates,Age,50-64 years old
2018,16.8,"Per 100,000 population",group A Streptococcus,Case rates,Age,>=65 years old
2018,7.6,"Per 100,000 population",group A Streptococcus,Case rates,Race,Overall
2018,7.8,"Per 100,000 population",group A Streptococcus,Case rates,Race,White
2018,7.1,"Per 100,000 population",group A Streptococcus,Case rates,Race,Black
2018,6.7,"Per 100,000 population",group A Streptococcus,Case rates,Race,Other races
2018,7.6,"Per 100,000 population",group A Streptococcus,Case rates,Sex,Overall
2018,8.9,"Per 100,000 population",group A Streptococcus,Case rates,Sex,Male
2018,6.3,"Per 100,000 population",group A Streptococcus,Case rates,Sex,Female
2018,0.69,"Per 100,000 population",group A Streptococcus,Death rates,Overall,
2018,0.69,"Per 100,000 population",group A Streptococcus,Death rates,Age,Overall
2018,0.25,"Per 100,000 population",group A Streptococcus,Death rates,Age,<1 year old
2018,0,"Per 100,000 population",group A Streptococcus,Death rates,Age,1 years old
2018,0,"Per 100,000 population",group A Streptococcus,Death rates,Age,2-4 years old
2018,0.09,"Per 100,000 population",group A Streptococcus,Death rates,Age,5-17 years old
2018,0.1,"Per 100,000 population",group A Streptococcus,Death rates,Age,18-34 years old
2018,0.45,"Per 100,000 population",group A Streptococcus,Death rates,Age,35-49 years old
2018,1.06,"Per 100,000 population",group A Streptococcus,Death rates,Age,50-64 years old
2018,2.38,"Per 100,000 population",group A Streptococcus,Death rates,Age,>=65 years old
2018,42.1,Percent,group A Streptococcus,Syndromes,Cellulitis,
2018,21.2,Percent,group A Streptococcus,Syndromes,Bacteremia without focus,
2018,14.6,Percent,group A Streptococcus,Syndromes,Pneumonia,
2018,5.7,Percent,group A Streptococcus,Syndromes,Necrotizing fasciitis,
2018,1.8,Percent,group A Streptococcus,Syndromes,Streptococcal toxic shock,
2018,0,Percent,group A Streptococcus,Antibiotic resistance,Cefotaxime,
2018,24.2,Percent,group A Streptococcus,Antibiotic resistance,Clindamycin,
2018,24.8,Percent,group A Streptococcus,Antibiotic resistance,Erythromycin,
2018,0,Percent,group A Streptococcus,Antibiotic resistance,Penicillin,
2018,27,Percent,group A Streptococcus,Antibiotic resistance,Tetracycline,
2018,0,Percent,group A Streptococcus,Antibiotic resistance,Vancomycin,
2018,2281,Counts,group A Streptococcus,Antibiotic resistance,Number of isolates,
2019,3.3,"Per 100,000 population",Group A Streptococcus,Case rates,Age,<1 year old
2019,7.1,"Per 100,000 population",Group A Streptococcus,Case rates,Age,1 year old
2019,2.9,"Per 100,000 population",Group A Streptococcus,Case rates,Age,2-4 years old
2019,1.4,"Per 100,000 population",Group A Streptococcus,Case rates,Age,5-17 years old
2019,4.7,"Per 100,000 population",Group A Streptococcus,Case rates,Age,18-34 years old
2019,7.5,"Per 100,000 population",Group A Streptococcus,Case rates,Age,35-49 years old
2019,10.6,"Per 100,000 population",Group A Streptococcus,Case rates,Age,50-64 years old
2019,16.1,"Per 100,000 population",Group A Streptococcus,Case rates,Age,>=65 years old
2019,7.6,"Per 100,000 population",Group A Streptococcus,Case rates,Age,Overall
2019,7.8,"Per 100,000 population",Group A Streptococcus,Case rates,Race,White
2019,6.9,"Per 100,000 population",Group A Streptococcus,Case rates,Race,Black
2019,7.3,"Per 100,000 population",Group A Streptococcus,Case rates,Race,Other races
2019,7.6,"Per 100,000 population",Group A Streptococcus,Case rates,Race,Overall
2019,25050,Counts,Group A Streptococcus,Number of cases and deaths,ALL,Total cases
2019,20.2,Percent,Group A Streptococcus,Syndromes,Bacteremia without focus,
2019,44.7,Percent,Group A Streptococcus,Syndromes,Cellulitis,
2019,4.5,Percent,Group A Streptococcus,Syndromes,Necrotizing fasciitis,
2019,15,Percent,Group A Streptococcus,Syndromes,Pneumonia,
2019,3.2,Percent,Group A Streptococcus,Syndromes,Streptococcal toxic shock,
2019,6.2,"Per 100,000 population",Group A Streptococcus,Case rates,Sex,Female
2019,8.9,"Per 100,000 population",Group A Streptococcus,Case rates,Sex,Male
2019,0.51,"Per 100,000 population",Group A Streptococcus,Death rates,Age,<1 year old
2019,0.25,"Per 100,000 population",Group A Streptococcus,Death rates,Age,1 year old
2019,0.24,"Per 100,000 population",Group A Streptococcus,Death rates,Age,2-4 years old
2019,0.02,"Per 100,000 population",Group A Streptococcus,Death rates,Age,5-17 years old
2019,0.14,"Per 100,000 population",Group A Streptococcus,Death rates,Age,18-34 years old
2019,0.53,"Per 100,000 population",Group A Streptococcus,Death rates,Age,35-49 years old
2019,0.76,"Per 100,000 population",Group A Streptococcus,Death rates,Age,50-64 years old
2019,2.38,"Per 100,000 population",Group A Streptococcus,Death rates,Age,>=65 years old
2019,0.67,"Per 100,000 population",Group A Streptococcus,Death rates,Age,Overall
2019,2250,Counts,Group A Streptococcus,Number of cases and deaths,ALL,Number of deaths
2019,2235,Counts,Group A Streptococcus,Antibiotic resistance,Number of isolates,
2019,23.8,Percent,Group A Streptococcus,Antibiotic resistance,Clindamycin,
2019,24.7,Percent,Group A Streptococcus,Antibiotic resistance,Erythromycin,
2019,0,Percent,Group A Streptococcus,Antibiotic resistance,Penicillin,
2019,0,Percent,Group A Streptococcus,Antibiotic resistance,Cefotaxime,
2019,30.5,Percent,Group A Streptococcus,Antibiotic resistance,Tetracycline,
2019,0,Percent,Group A Streptococcus,Antibiotic resistance,Vancomycin,
2019,22800,Counts,Group A Streptococcus,Number of cases and deaths,ALL,Number of survivals
2019,7.6,"Per 100,000 population",Group A Streptococcus,Case rates,Overall,
2019,7.6,"Per 100,000 population",Group A Streptococcus,Case rates,Sex,Overall
2019,0.67,"Per 100,000 population",Group A Streptococcus,Death rates,Overall,
2020,2.9,"Per 100,000 population",Group A Streptococcus,Case rates,Age,<1 year old
2020,3.6,"Per 100,000 population",Group A Streptococcus,Case rates,Age,1 year old
2020,0.9,"Per 100,000 population",Group A Streptococcus,Case rates,Age,2-4 years old
2020,0.7,"Per 100,000 population",Group A Streptococcus,Case rates,Age,5-17 years old
2020,4.7,"Per 100,000 population",Group A Streptococcus,Case rates,Age,18-34 years old
2020,7.3,"Per 100,000 population",Group A Streptococcus,Case rates,Age,35-49 years old
2020,8.4,"Per 100,000 population",Group A Streptococcus,Case rates,Age,50-64 years old
2020,6.1,"Per 100,000 population",Group A Streptococcus,Case rates,Age,Overall
2020,11.1,"Per 100,000 population",Group A Streptococcus,Case rates,Age,>=65 years old
2020,6.3,"Per 100,000 population",Group A Streptococcus,Case rates,Race,White
2020,5.7,"Per 100,000 population",Group A Streptococcus,Case rates,Race,Black
2020,5.5,"Per 100,000 population",Group A Streptococcus,Case rates,Race,Other races
2020,6.1,"Per 100,000 population",Group A Streptococcus,Case rates,Race,Overall
2020,20280,Counts,Group A Streptococcus,Number of cases and deaths,ALL,Total cases
2020,48.7,Percent,Group A Streptococcus,Syndromes,Cellulitis,
2020,6,Percent,Group A Streptococcus,Syndromes,Necrotizing fasciitis,
2020,13.9,Percent,Group A Streptococcus,Syndromes,Pneumonia,
2020,2.3,Percent,Group A Streptococcus,Syndromes,Streptococcal toxic shock,
2020,21.2,Percent,Group A Streptococcus,Syndromes,Bacteremia without focus,
2020,4.8,"Per 100,000 population",Group A Streptococcus,Case rates,Sex,Female
2020,7.5,"Per 100,000 population",Group A Streptococcus,Case rates,Sex,Male
2020,0,"Per 100,000 population",Group A Streptococcus,Death rates,Age,<1 year old
2020,0.26,"Per 100,000 population",Group A Streptococcus,Death rates,Age,1 year old
2020,0,"Per 100,000 population",Group A Streptococcus,Death rates,Age,2-4 years old
2020,0,"Per 100,000 population",Group A Streptococcus,Death rates,Age,5-17 years old
2020,0.16,"Per 100,000 population",Group A Streptococcus,Death rates,Age,18-34 years old
2020,0.48,"Per 100,000 population",Group A Streptococcus,Death rates,Age,35-49 years old
2020,0.84,"Per 100,000 population",Group A Streptococcus,Death rates,Age,50-64 years old
2020,0.55,"Per 100,000 population",Group A Streptococcus,Death rates,Age,Overall
2020,1.58,"Per 100,000 population",Group A Streptococcus,Death rates,Age,>=65 years old
2020,1840,Counts,Group A Streptococcus,Number of cases and deaths,ALL,Number of deaths
2020,1790,Counts,Group A Streptococcus,Antibiotic resistance,Number of isolates,
2020,29.2,Percent,Group A Streptococcus,Antibiotic resistance,Clindamycin,
2020,29.8,Percent,Group A Streptococcus,Antibiotic resistance,Erythromycin,
2020,0,Percent,Group A Streptococcus,Antibiotic resistance,Penicillin,
2020,0,Percent,Group A Streptococcus,Antibiotic resistance,Cefotaxime,
2020,37.3,Percent,Group A Streptococcus,Antibiotic resistance,Tetracycline,
2020,0,Percent,Group A Streptococcus,Antibiotic resistance,Vancomycin,
2020,18440,Counts,Group A Streptococcus,Number of cases and deaths,ALL,Number of survivals
2020,6.1,"Per 100,000 population",Group A Streptococcus,Case rates,Overall,
2020,6.1,"Per 100,000 population",Group A Streptococcus,Case rates,Sex,Overall
2020,0.55,"Per 100,000 population",Group A Streptococcus,Death rates,Overall,
2021,2.5,"Per 100,000 population",Group A Streptococcus,Case rates,Age,<1 year old
2021,1.1,"Per 100,000 population",Group A Streptococcus,Case rates,Age,1 year old
2021,0.5,"Per 100,000 population",Group A Streptococcus,Case rates,Age,2-4 years old
2021,0.4,"Per 100,000 population",Group A Streptococcus,Case rates,Age,5-17 years old
2021,5.2,"Per 100,000 population",Group A Streptococcus,Case rates,Age,18-34 years old
2021,7,"Per 100,000 population",Group A Streptococcus,Case rates,Age,35-49 years old
2021,9.6,"Per 100,000 population",Group A Streptococcus,Case rates,Age,50-64 years old
2021,6.3,"Per 100,000 population",Group A Streptococcus,Case rates,Age,Overall
2021,10.7,"Per 100,000 population",Group A Streptococcus,Case rates,Age,>=65 years old
2021,6.5,"Per 100,000 population",Group A Streptococcus,Case rates,Race,White
2021,5.7,"Per 100,000 population",Group A Streptococcus,Case rates,Race,Black
2021,6,"Per 100,000 population",Group A Streptococcus,Case rates,Race,Other races
2021,6.3,"Per 100,000 population",Group A Streptococcus,Case rates,Race,Overall
2021,20910,Counts,Group A Streptococcus,Number of cases and deaths,ALL,Total cases
2021,48.5,Percent,Group A Streptococcus,Syndromes,Cellulitis,
2021,4.5,Percent,Group A Streptococcus,Syndromes,Necrotizing fasciitis,
2021,10.5,Percent,Group A Streptococcus,Syndromes,Pneumonia,
2021,1.6,Percent,Group A Streptococcus,Syndromes,Streptococcal toxic shock,
2021,17.1,Percent,Group A Streptococcus,Syndromes,Bacteremia without focus,
2021,5,"Per 100,000 population",Group A Streptococcus,Case rates,Sex,Female
2021,7.6,"Per 100,000 population",Group A Streptococcus,Case rates,Sex,Male
2021,0,"Per 100,000 population",Group A Streptococcus,Death rates,Age,<1 year old
2021,0,"Per 100,000 population",Group A Streptococcus,Death rates,Age,1 year old
2021,0,"Per 100,000 population",Group A Streptococcus,Death rates,Age,2-4 years old
2021,0.02,"Per 100,000 population",Group A Streptococcus,Death rates,Age,5-17 years old
2021,0.24,"Per 100,000 population",Group A Streptococcus,Death rates,Age,18-34 years old
2021,0.36,"Per 100,000 population",Group A Streptococcus,Death rates,Age,35-49 years old
2021,0.95,"Per 100,000 population",Group A Streptococcus,Death rates,Age,50-64 years old
2021,0.56,"Per 100,000 population",Group A Streptococcus,Death rates,Age,Overall
2021,1.58,"Per 100,000 population",Group A Streptococcus,Death rates,Age,>=65 years old
2021,1910,Counts,Group A Streptococcus,Number of cases and deaths,ALL,Number of deaths
2021,1823,Counts,Group A Streptococcus,Antibiotic resistance,Number of isolates,
2021,34.7,Percent,Group A Streptococcus,Antibiotic resistance,Clindamycin,
2021,35.1,Percent,Group A Streptococcus,Antibiotic resistance,Erythromycin,
2021,0,Percent,Group A Streptococcus,Antibiotic resistance,Penicillin,
2021,0,Percent,Group A Streptococcus,Antibiotic resistance,Cefotaxime,
2021,43.6,Percent,Group A Streptococcus,Antibiotic resistance,Tetracycline,
2021,0,Percent,Group A Streptococcus,Antibiotic resistance,Vancomycin,
2021,19000,Counts,Group A Streptococcus,Number of cases and deaths,ALL,Number of survivals
2021,6.3,"Per 100,000 population",Group A Streptococcus,Case rates,Overall,
2021,6.3,"Per 100,000 population",Group A Streptococcus,Case rates,Sex,Overall
2021,0.56,"Per 100,000 population",Group A Streptococcus,Death rates,Overall,
2022,1.9,"Per 100,000 population",Group A Streptococcus,Case rates,Age,<1 year old
2022,3.2,"Per 100,000 population",Group A Streptococcus,Case rates,Age,1 year old
2022,2,"Per 100,000 population",Group A Streptococcus,Case rates,Age,2-4 years old
2022,1.3,"Per 100,000 population",Group A Streptococcus,Case rates,Age,5-17 years old
2022,5.3,"Per 100,000 population",Group A Streptococcus,Case rates,Age,18-34 years old
2022,9.4,"Per 100,000 population",Group A Streptococcus,Case rates,Age,35-49 years old
2022,12,"Per 100,000 population",Group A Streptococcus,Case rates,Age,50-64 years old
2022,8.2,"Per 100,000 population",Group A Streptococcus,Case rates,Age,Overall
2022,15.2,"Per 100,000 population",Group A Streptococcus,Case rates,Age,>=65 years old
2022,9.1,"Per 100,000 population",Group A Streptococcus,Case rates,Race,White
2022,6.8,"Per 100,000 population",Group A Streptococcus,Case rates,Race,Black
2022,5.4,"Per 100,000 population",Group A Streptococcus,Case rates,Race,Other races
2022,8.2,"Per 100,000 population",Group A Streptococcus,Case rates,Race,Overall
2022,27400,Counts,Group A Streptococcus,Number of cases and deaths,ALL,Total cases
2022,47.8,Percent,Group A Streptococcus,Syndromes,Cellulitis,
2022,5.1,Percent,Group A Streptococcus,Syndromes,Necrotizing fasciitis,
2022,12.3,Percent,Group A Streptococcus,Syndromes,Pneumonia,
2022,2.3,Percent,Group A Streptococcus,Syndromes,Streptococcal toxic shock,
2022,15,Percent,Group A Streptococcus,Syndromes,Bacteremia without focus,
2022,6.6,"Per 100,000 population",Group A Streptococcus,Case rates,Sex,Female
2022,9.9,"Per 100,000 population",Group A Streptococcus,Case rates,Sex,Male
2022,0.26,"Per 100,000 population",Group A Streptococcus,Death rates,Age,<1 year old
2022,0,"Per 100,000 population",Group A Streptococcus,Death rates,Age,1 year old
2022,0,"Per 100,000 population",Group A Streptococcus,Death rates,Age,2-4 years old
2022,0.04,"Per 100,000 population",Group A Streptococcus,Death rates,Age,5-17 years old
2022,0.31,"Per 100,000 population",Group A Streptococcus,Death rates,Age,18-34 years old
2022,0.57,"Per 100,000 population",Group A Streptococcus,Death rates,Age,35-49 years old
2022,0.99,"Per 100,000 population",Group A Streptococcus,Death rates,Age,50-64 years old
2022,0.75,"Per 100,000 population",Group A Streptococcus,Death rates,Age,Overall
2022,2.22,"Per 100,000 population",Group A Streptococcus,Death rates,Age,>=65 years old
2022,2500,Counts,Group A Streptococcus,Number of cases and deaths,ALL,Number of deaths
2022,2457,Counts,Group A Streptococcus,Antibiotic resistance,Number of isolates,
2022,33.1,Percent,Group A Streptococcus,Antibiotic resistance,Clindamycin,
2022,33.9,Percent,Group A Streptococcus,Antibiotic resistance,Erythromycin,
2022,0,Percent,Group A Streptococcus,Antibiotic resistance,Penicillin,
2022,0,Percent,Group A Streptococcus,Antibiotic resistance,Cefotaxime,
2022,45.1,Percent,Group A Streptococcus,Antibiotic resistance,Tetracycline,
2022,0,Percent,Group A Streptococcus,Antibiotic resistance,Vancomycin,
2022,24900,Counts,Group A Streptococcus,Number of cases and deaths,ALL,Number of survivals
2022,8.2,"Per 100,000 population",Group A Streptococcus,Case rates,Overall,
2022,8.2,"Per 100,000 population",Group A Streptococcus,Case rates,Sex,Overall
2022,0.75,"Per 100,000 population",Group A Streptococcus,Death rates,Overall,
1997,440,Counts,group A Streptococcus,emm types,Number of isolates,
1998,530,Counts,group A Streptococcus,emm types,Number of isolates,
1999,667,Counts,group A Streptococcus,emm types,Number of isolates,
