Year,Value,Units,Bacteria,Topic,ViewBy,ViewBy2
2015,1.9,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Overall
2015,1.9,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,White
2015,1.9,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Black
2015,1.4,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Other races
2015,1.9,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Overall
2015,1.78,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Male
2015,1.96,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Female
2015,0.31,"Per 100,000 population",Haemophilus influenzae,Death rates,Overall,
2015,0.31,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,Overall
2015,0.56,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,<1 year old
2015,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,1 year old
2015,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,2-4 years old
2015,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,5-17 years old
2015,0.05,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,18-34 years old
2015,0.08,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,35-49 years old
2015,0.42,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,50-64 years old
2015,0.63,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,65-74 years old
2015,1.47,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,75-84 years old
2015,3.95,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,>=85 years old
2015,57.4,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia with pneumonia
2015,23.5,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia without focus
2015,6.8,Percent,Haemophilus influenzae,Syndromes,ALL,Meningitis
2015,11.5,Percent,Haemophilus influenzae,Syndromes,ALL,Other
2015,0.9,Percent,Haemophilus influenzae,Syndromes,ALL,Unknown
2016,5500,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Number of survivals
2016,900,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Number of deaths
2016,6400,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Total cases
2016,2,"Per 100,000 population",Haemophilus influenzae,Case rates,Overall,
2016,1.96,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,Overall
2016,11.66,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,<1 year old
2016,2.79,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,1 year old
2016,1.37,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,2-4 years old
2016,0.46,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,5-17 years old
2016,0.48,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,18-34 years old
2016,0.8,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,35-49 years old
2016,1.91,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,50-64 years old
2016,6.95,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,>=65 years old
2016,2,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Overall
2016,2.1,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,White
2016,1.8,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Black
2016,1.3,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Other races
2016,1.96,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Overall
2016,1.87,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Male
2016,2.05,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Female
2016,0.29,"Per 100,000 population",Haemophilus influenzae,Death rates,Overall,
2016,0.29,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,Overall
2016,0.71,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,<1 year old
2016,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,1 year old
2016,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,2-4 years old
2016,0.01,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,5-17 years old
2016,0.05,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,18-34 years old
2016,0.02,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,35-49 years old
2016,0.27,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,50-64 years old
2016,0.75,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,65-74 years old
2016,1.32,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,75-84 years old
2016,4.31,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,>=85 years old
2016,57.3,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia with pneumonia
2016,22.9,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia without focus
2016,6.2,Percent,Haemophilus influenzae,Syndromes,ALL,Meningitis
2016,12.9,Percent,Haemophilus influenzae,Syndromes,ALL,Other
2016,1.4,Percent,Haemophilus influenzae,Syndromes,ALL,Unknown
2017,6640,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Number of survivals
2017,910,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Number of deaths
2017,7550,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Total cases
2017,2.29,"Per 100,000 population",Haemophilus influenzae,Case rates,Overall,
2017,2.29,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,Overall
2017,9.47,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,<1 year old
2017,4.69,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,1 year old
2017,1.49,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,2-4 years old
2017,0.36,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,5-17 years old
2017,0.63,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,18-34 years old
2017,1.17,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,35-49 years old
2017,2.48,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,50-64 years old
2017,7.67,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,>=65 years old
2017,2.3,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Overall
2017,2.4,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,White
2017,2.6,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Black
2017,1.1,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Other races
2017,2.29,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Overall
2017,2.14,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Male
2017,2.44,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Female
2017,0.27,"Per 100,000 population",Haemophilus influenzae,Death rates,Overall,
2017,0.27,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,Overall
2017,0.57,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,<1 year old
2017,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,1 year old
2017,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,2-4 years old
2017,0.01,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,5-17 years old
2017,0.03,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,18-34 years old
2017,0.1,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,35-49 years old
2017,0.24,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,50-64 years old
2017,0.43,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,65-74 years old
2017,1.6,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,75-84 years old
2017,4.21,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,>=85 years old
2017,56.1,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia with pneumonia
2017,26.6,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia without focus
2017,6.8,Percent,Haemophilus influenzae,Syndromes,ALL,Meningitis
2017,9.9,Percent,Haemophilus influenzae,Syndromes,ALL,Other
2017,1.37,Percent,Haemophilus influenzae,Syndromes,ALL,Unknown
2018,6030,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Number of survivals
2018,810,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Number of deaths
2018,6840,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Total cases
2018,2.08,"Per 100,000 population",Haemophilus influenzae,Case rates,Overall,
2018,2.08,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,Overall
2018,10.07,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,<1 year old
2018,3.03,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,1 year old
2018,1.17,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,2-4 years old
2018,0.32,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,5-17 years old
2018,0.74,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,18-34 years old
2018,0.95,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,35-49 years old
2018,2.31,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,50-64 years old
2018,6.67,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,>=65 years old
2018,2.1,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Overall
2018,2.1,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,White
2018,2.4,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Black
2018,1.4,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Other races
2018,2.08,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Overall
2018,2.01,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Male
2018,2.15,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Female
2018,0.25,"Per 100,000 population",Haemophilus influenzae,Death rates,Overall,
2018,0.25,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,Overall
2018,0.58,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,<1 year old
2018,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,1 year old
2018,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,2-4 years old
2018,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,5-17 years old
2018,0.06,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,18-34 years old
2018,0.06,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,35-49 years old
2018,0.21,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,50-64 years old
2018,0.46,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,65-74 years old
2018,1.37,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,75-84 years old
2018,3.69,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,>=85 years old
2018,53.1,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia with pneumonia
2018,25.1,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia without focus
2018,7.1,Percent,Haemophilus influenzae,Syndromes,ALL,Meningitis
2018,13.5,Percent,Haemophilus influenzae,Syndromes,ALL,Other
2018,1.6,Percent,Haemophilus influenzae,Syndromes,ALL,Unknown
2019,9.01,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,<1 year old
2019,3.1,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,1 year old
2019,1.31,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,2-4 years old
2019,0.29,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,5-17 years old
2019,0.71,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,18-34 years old
2019,0.96,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,35-49 years old
2019,2.33,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,50-64 years old
2019,7.08,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,>=65 years old
2019,2.16,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,Overall
2019,2.23,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,White
2019,2.38,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Black
2019,2.16,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Overall
2019,1.07,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Other races
2019,7130,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Total cases
2019,6.8,Percent,Haemophilus influenzae,Syndromes,ALL,Meningitis
2019,23,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia without focus
2019,57.3,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia with pneumonia
2019,11.6,Percent,Haemophilus influenzae,Syndromes,ALL,Other
2019,1.7,Percent,Haemophilus influenzae,Syndromes,ALL,Unknown
2019,2.28,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Female
2019,2.03,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Male
2019,0.59,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,<1 year old
2019,0.19,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,1 year old
2019,0.06,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,2-4 years old
2019,0.03,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,5-17 years old
2019,0.04,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,18-34 years old
2019,0.09,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,35-49 years old
2019,0.24,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,50-64 years old
2019,0.76,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,65-74 years old
2019,1.56,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,75-84 years old
2019,4,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,>=85 years old
2019,0.31,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,Overall
2019,1050,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Number of deaths
2019,6080,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Number of survivals
2019,2.16,"Per 100,000 population",Haemophilus influenzae,Case rates,Overall,
2019,2.16,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Overall
2019,0.31,"Per 100,000 population",Haemophilus influenzae,Death rates,Overall,
2020,4.58,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,<1 year old
2020,0.2,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,1 year old
2020,0.38,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,2-4 years old
2020,0.25,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,5-17 years old
2020,0.52,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,18-34 years old
2020,0.77,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,35-49 years old
2020,1.28,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,50-64 years old
2020,1.13,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,Overall
2020,3.13,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,>=65 years old
2020,1.09,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,White
2020,1.56,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Black
2020,1.13,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Overall
2020,0.62,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Other races
2020,3700,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Total cases
2020,4.3,Percent,Haemophilus influenzae,Syndromes,ALL,Meningitis
2020,31.4,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia without focus
2020,50.1,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia with pneumonia
2020,12.7,Percent,Haemophilus influenzae,Syndromes,ALL,Other
2020,2.5,Percent,Haemophilus influenzae,Syndromes,ALL,Unknown
2020,1.11,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Female
2020,1.16,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Male
2020,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,<1 year old
2020,0.2,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,1 year old
2020,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,2-4 years old
2020,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,5-17 years old
2020,0.06,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,18-34 years old
2020,0.02,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,35-49 years old
2020,0.21,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,50-64 years old
2020,0.25,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,65-74 years old
2020,0.51,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,75-84 years old
2020,1.86,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,>=85 years old
2020,0.14,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,Overall
2020,470,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Number of deaths
2020,3230,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Number of survivals
2020,1.13,"Per 100,000 population",Haemophilus influenzae,Case rates,Overall,
2020,1.13,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Overall
2020,0.14,"Per 100,000 population",Haemophilus influenzae,Death rates,Overall,
2021,4.16,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,<1 year old
2021,2.4,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,1 year old
2021,0.71,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,2-4 years old
2021,0.15,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,5-17 years old
2021,0.4,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,18-34 years old
2021,0.71,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,35-49 years old
2021,1.19,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,50-64 years old
2021,0.91,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,Overall
2021,2.03,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,>=65 years old
2021,0.88,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,White
2021,1.3,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Black
2021,0.91,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Overall
2021,0.48,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Other races
2021,2980,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Total cases
2021,10.4,Percent,Haemophilus influenzae,Syndromes,ALL,Meningitis
2021,17.1,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia without focus
2021,46.5,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia with pneumonia
2021,19,Percent,Haemophilus influenzae,Syndromes,ALL,Other
2021,8,Percent,Haemophilus influenzae,Syndromes,ALL,Unknown
2021,0.87,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Female
2021,0.95,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Male
2021,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,<1 year old
2021,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,1 year old
2021,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,2-4 years old
2021,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,5-17 years old
2021,0,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,18-34 years old
2021,0.09,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,35-49 years old
2021,0.15,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,50-64 years old
2021,0.33,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,65-74 years old
2021,0.47,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,75-84 years old
2021,0.65,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,>=85 years old
2021,0.11,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,Overall
2021,370,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Number of deaths
2021,2610,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Number of survivals
2021,0.91,"Per 100,000 population",Haemophilus influenzae,Case rates,Overall,
2021,0.91,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Overall
2021,0.11,"Per 100,000 population",Haemophilus influenzae,Death rates,Overall,
2022,8.67,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,<1 year old
2022,2.47,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,1 year old
2022,1.84,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,2-4 years old
2022,0.45,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,5-17 years old
2022,0.62,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,18-34 years old
2022,1.13,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,35-49 years old
2022,2.01,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,50-64 years old
2022,1.78,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,Overall
2022,4.66,"Per 100,000 population",Haemophilus influenzae,Case rates,Age,>=65 years old
2022,1.84,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,White
2022,2.2,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Black
2022,1.78,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Overall
2022,0.77,"Per 100,000 population",Haemophilus influenzae,Case rates,Race,Other races
2022,5940,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Total cases
2022,8.8,Percent,Haemophilus influenzae,Syndromes,ALL,Meningitis
2022,21.5,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia without focus
2022,49.7,Percent,Haemophilus influenzae,Syndromes,ALL,Bacteremia with pneumonia
2022,14.6,Percent,Haemophilus influenzae,Syndromes,ALL,Other
2022,6.3,Percent,Haemophilus influenzae,Syndromes,ALL,Unknown
2022,1.81,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Female
2022,1.76,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Male
2022,0.61,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,<1 year old
2022,0.21,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,1 year old
2022,0.07,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,2-4 years old
2022,0.03,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,5-17 years old
2022,0.02,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,18-34 years old
2022,0.06,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,35-49 years old
2022,0.25,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,50-64 years old
2022,0.66,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,65-74 years old
2022,0.87,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,75-84 years old
2022,1.55,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,>=85 years old
2022,0.22,"Per 100,000 population",Haemophilus influenzae,Death rates,Age,Overall
2022,720,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Number of deaths
2022,5220,Counts,Haemophilus influenzae,Number of cases and deaths,ALL,Number of survivals
2022,1.78,"Per 100,000 population",Haemophilus influenzae,Case rates,Overall,
2022,1.78,"Per 100,000 population",Haemophilus influenzae,Case rates,Sex,Overall
2022,0.22,"Per 100,000 population",Haemophilus influenzae,Death rates,Overall,
2022,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2022,0.35,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2022,1.4,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2022,0.16,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2022,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2022,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2022,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2022,0.05,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2022,0.15,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2021,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2021,0.25,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2021,0.62,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2021,0.13,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2021,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2021,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2021,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2021,0.05,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2021,0.07,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2020,0.02,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2020,0.24,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2020,0.87,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2020,0.1,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2020,0.02,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2020,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2020,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2020,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2020,0.11,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2019,0.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2019,0.58,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2019,1.54,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2019,0.17,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2019,0.04,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2019,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2019,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2019,0.11,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2019,0.3,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2018,0.02,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2018,0.5,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2018,1.56,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2018,0.15,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2018,0.02,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2018,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2018,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2018,0.08,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2018,0.27,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2017,0.02,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2017,0.59,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
2017,1.68,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-typeable
2017,0.14,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hia
2017,0.02,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hib
2017,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hic
2017,0,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hid
2017,0.1,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hie
2017,0.36,"Per 100,000 population",Haemophilus influenzae,Serotypes,a through f,Hif
2016,0.03,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Hib
2016,0.48,"Per 100,000 population",Haemophilus influenzae,Serotypes,Overall,Non-b
